"","ID","Date.Local","Latitude","Longitude","t","PM2.5"
"1240","6_19_500","1/5/19",36.985119,-119.658339,4.833333333,3
"1241","6_19_500","1/5/19",36.985119,-119.658339,4.875,1
"1242","6_19_500","1/5/19",36.985119,-119.658339,4.916666667,3
"1243","6_19_500","1/5/19",36.985119,-119.658339,4.958333333,2
"1244","6_19_500","1/6/19",36.985119,-119.658339,5,1e-04
"1245","6_19_500","1/6/19",36.985119,-119.658339,5.041666667,2
"1246","6_19_500","1/6/19",36.985119,-119.658339,5.083333333,5
"1247","6_19_500","1/6/19",36.985119,-119.658339,5.125,3
"1248","6_19_500","1/6/19",36.985119,-119.658339,5.166666667,2
"1249","6_19_500","1/6/19",36.985119,-119.658339,5.208333333,2
"1250","6_19_500","1/6/19",36.985119,-119.658339,5.25,3
"1251","6_19_500","1/6/19",36.985119,-119.658339,5.291666667,4
"1252","6_19_500","1/6/19",36.985119,-119.658339,5.333333333,2
"1253","6_19_500","1/6/19",36.985119,-119.658339,5.375,1
"1254","6_19_500","1/6/19",36.985119,-119.658339,5.416666667,1
"1255","6_19_500","1/6/19",36.985119,-119.658339,5.458333333,4
"1256","6_19_500","1/6/19",36.985119,-119.658339,5.5,3
"1257","6_19_500","1/6/19",36.985119,-119.658339,5.541666667,2
"1258","6_19_500","1/6/19",36.985119,-119.658339,5.583333333,1
"1259","6_19_500","1/6/19",36.985119,-119.658339,5.625,1
"1260","6_19_500","1/6/19",36.985119,-119.658339,5.666666667,2
"1261","6_19_500","1/6/19",36.985119,-119.658339,5.708333333,2
"1262","6_19_500","1/6/19",36.985119,-119.658339,5.75,1e-04
"1263","6_19_500","1/6/19",36.985119,-119.658339,5.791666667,1e-04
"1264","6_19_500","1/6/19",36.985119,-119.658339,5.833333333,1e-04
"1265","6_19_500","1/6/19",36.985119,-119.658339,5.875,1e-04
"1266","6_19_500","1/6/19",36.985119,-119.658339,5.916666667,1
"1267","6_19_500","1/6/19",36.985119,-119.658339,5.958333333,1
"1268","6_19_500","1/7/19",36.985119,-119.658339,6,1e-04
"1269","6_19_500","1/7/19",36.985119,-119.658339,6.041666667,1
"1270","6_19_500","1/7/19",36.985119,-119.658339,6.083333333,1
"1271","6_19_500","1/7/19",36.985119,-119.658339,6.125,1e-04
"1272","6_19_500","1/7/19",36.985119,-119.658339,6.166666667,1e-04
"1273","6_19_500","1/7/19",36.985119,-119.658339,6.208333333,1
"1274","6_19_500","1/7/19",36.985119,-119.658339,6.25,2
"1275","6_19_500","1/7/19",36.985119,-119.658339,6.291666667,1
"1276","6_19_500","1/7/19",36.985119,-119.658339,6.333333333,2
"1277","6_19_500","1/7/19",36.985119,-119.658339,6.375,1e-04
"1278","6_19_500","1/7/19",36.985119,-119.658339,6.416666667,1e-04
"1279","6_19_2009","1/1/19",36.634225,-120.382331,0,3
"1280","6_19_2009","1/1/19",36.634225,-120.382331,0.041666667,1
"1281","6_19_2009","1/1/19",36.634225,-120.382331,0.083333333,1e-04
"1282","6_19_2009","1/1/19",36.634225,-120.382331,0.125,19
"1283","6_19_2009","1/1/19",36.634225,-120.382331,0.166666667,3
"1284","6_19_2009","1/1/19",36.634225,-120.382331,0.208333333,2
"1285","6_19_2009","1/1/19",36.634225,-120.382331,0.25,5
"1286","6_19_2009","1/1/19",36.634225,-120.382331,0.291666667,4
"1287","6_19_2009","1/1/19",36.634225,-120.382331,0.333333333,1
"1288","6_19_2009","1/1/19",36.634225,-120.382331,0.375,2
"1289","6_19_2009","1/1/19",36.634225,-120.382331,0.416666667,1e-04
"1290","6_19_2009","1/1/19",36.634225,-120.382331,0.458333333,1e-04
"1291","6_19_2009","1/1/19",36.634225,-120.382331,0.5,2
"1292","6_19_2009","1/1/19",36.634225,-120.382331,0.541666667,2
"1293","6_19_2009","1/1/19",36.634225,-120.382331,0.583333333,1e-04
"1294","6_19_2009","1/1/19",36.634225,-120.382331,0.625,1
"1295","6_19_2009","1/1/19",36.634225,-120.382331,0.666666667,1
"1296","6_19_2009","1/1/19",36.634225,-120.382331,0.708333333,1e-04
"1297","6_19_2009","1/1/19",36.634225,-120.382331,0.75,1e-04
"1298","6_19_2009","1/1/19",36.634225,-120.382331,0.791666667,1
"1299","6_19_2009","1/1/19",36.634225,-120.382331,0.833333333,4
"1300","6_19_2009","1/1/19",36.634225,-120.382331,0.875,3
"1301","6_19_2009","1/1/19",36.634225,-120.382331,0.916666667,1e-04
"1302","6_19_2009","1/1/19",36.634225,-120.382331,0.958333333,1e-04
"1303","6_19_2009","1/2/19",36.634225,-120.382331,1,1
"1304","6_19_2009","1/2/19",36.634225,-120.382331,1.041666667,1e-04
"1305","6_19_2009","1/2/19",36.634225,-120.382331,1.083333333,1e-04
"1306","6_19_2009","1/2/19",36.634225,-120.382331,1.166666667,1e-04
"1307","6_19_2009","1/2/19",36.634225,-120.382331,1.416666667,1e-04
"1308","6_19_2009","1/2/19",36.634225,-120.382331,1.458333333,12
"1309","6_19_2009","1/2/19",36.634225,-120.382331,1.5,7
"1310","6_19_2009","1/2/19",36.634225,-120.382331,1.541666667,2
"1311","6_19_2009","1/2/19",36.634225,-120.382331,1.583333333,3
"1312","6_19_2009","1/2/19",36.634225,-120.382331,1.625,4
"1313","6_19_2009","1/2/19",36.634225,-120.382331,1.666666667,5
"1314","6_19_2009","1/2/19",36.634225,-120.382331,1.708333333,9
"1315","6_19_2009","1/2/19",36.634225,-120.382331,1.75,5
"1316","6_19_2009","1/2/19",36.634225,-120.382331,1.791666667,2
"1317","6_19_2009","1/2/19",36.634225,-120.382331,1.833333333,5
"1318","6_19_2009","1/2/19",36.634225,-120.382331,1.875,1e-04
"1319","6_19_2009","1/2/19",36.634225,-120.382331,1.916666667,1e-04
"1320","6_19_2009","1/2/19",36.634225,-120.382331,1.958333333,1e-04
"1321","6_19_2009","1/3/19",36.634225,-120.382331,2,1e-04
"1322","6_19_2009","1/3/19",36.634225,-120.382331,2.041666667,1e-04
"1323","6_19_2009","1/3/19",36.634225,-120.382331,2.083333333,2
"1324","6_19_2009","1/3/19",36.634225,-120.382331,2.125,1
"1325","6_19_2009","1/3/19",36.634225,-120.382331,2.166666667,1e-04
"1326","6_19_2009","1/3/19",36.634225,-120.382331,2.208333333,1
"1327","6_19_2009","1/3/19",36.634225,-120.382331,2.25,4
"1328","6_19_2009","1/3/19",36.634225,-120.382331,2.291666667,5
"1329","6_19_2009","1/3/19",36.634225,-120.382331,2.333333333,8
"1330","6_19_2009","1/3/19",36.634225,-120.382331,2.375,7
"1331","6_19_2009","1/3/19",36.634225,-120.382331,2.416666667,4
"1332","6_19_2009","1/3/19",36.634225,-120.382331,2.458333333,9
"1333","6_19_2009","1/3/19",36.634225,-120.382331,2.5,11
"1334","6_19_2009","1/3/19",36.634225,-120.382331,2.541666667,13
"1335","6_19_2009","1/3/19",36.634225,-120.382331,2.583333333,11
"1336","6_19_2009","1/3/19",36.634225,-120.382331,2.625,13
"1337","6_19_2009","1/3/19",36.634225,-120.382331,2.666666667,15
"1338","6_19_2009","1/3/19",36.634225,-120.382331,2.708333333,14
"1339","6_19_2009","1/3/19",36.634225,-120.382331,2.75,14
"1340","6_19_2009","1/3/19",36.634225,-120.382331,2.791666667,10
"1341","6_19_2009","1/3/19",36.634225,-120.382331,2.833333333,11
"1342","6_19_2009","1/3/19",36.634225,-120.382331,2.875,9
"1343","6_19_2009","1/3/19",36.634225,-120.382331,2.916666667,10
"1344","6_19_2009","1/3/19",36.634225,-120.382331,2.958333333,8
"1345","6_19_2009","1/4/19",36.634225,-120.382331,3,10
"1346","6_19_2009","1/4/19",36.634225,-120.382331,3.041666667,8
"1347","6_19_2009","1/4/19",36.634225,-120.382331,3.083333333,6
"1348","6_19_2009","1/4/19",36.634225,-120.382331,3.125,12
"1349","6_19_2009","1/4/19",36.634225,-120.382331,3.166666667,13
"1350","6_19_2009","1/4/19",36.634225,-120.382331,3.208333333,11
"1351","6_19_2009","1/4/19",36.634225,-120.382331,3.25,12
"1352","6_19_2009","1/4/19",36.634225,-120.382331,3.291666667,14
"1353","6_19_2009","1/4/19",36.634225,-120.382331,3.333333333,14
"1354","6_19_2009","1/4/19",36.634225,-120.382331,3.375,19
"1355","6_19_2009","1/4/19",36.634225,-120.382331,3.416666667,21
"1356","6_19_2009","1/4/19",36.634225,-120.382331,3.458333333,21
"1357","6_19_2009","1/4/19",36.634225,-120.382331,3.5,25
"1358","6_19_2009","1/4/19",36.634225,-120.382331,3.541666667,20
"1359","6_19_2009","1/4/19",36.634225,-120.382331,3.583333333,25
"1360","6_19_2009","1/4/19",36.634225,-120.382331,3.625,25
"1361","6_19_2009","1/4/19",36.634225,-120.382331,3.666666667,27
"1362","6_19_2009","1/4/19",36.634225,-120.382331,3.708333333,32
"1363","6_19_2009","1/4/19",36.634225,-120.382331,3.75,29
"1364","6_19_2009","1/4/19",36.634225,-120.382331,3.791666667,24
"1365","6_19_2009","1/4/19",36.634225,-120.382331,3.833333333,22
"1366","6_19_2009","1/4/19",36.634225,-120.382331,3.875,22
"1367","6_19_2009","1/4/19",36.634225,-120.382331,3.916666667,18
"1368","6_19_2009","1/4/19",36.634225,-120.382331,3.958333333,24
"1369","6_19_2009","1/5/19",36.634225,-120.382331,4,20
"1370","6_19_2009","1/5/19",36.634225,-120.382331,4.041666667,24
"1371","6_19_2009","1/5/19",36.634225,-120.382331,4.083333333,29
"1372","6_19_2009","1/5/19",36.634225,-120.382331,4.125,23
"1373","6_19_2009","1/5/19",36.634225,-120.382331,4.166666667,17
"1374","6_19_2009","1/5/19",36.634225,-120.382331,4.208333333,16
"1375","6_19_2009","1/5/19",36.634225,-120.382331,4.25,14
"1376","6_19_2009","1/5/19",36.634225,-120.382331,4.291666667,13
"1377","6_19_2009","1/5/19",36.634225,-120.382331,4.333333333,15
"1378","6_19_2009","1/5/19",36.634225,-120.382331,4.375,4
"1379","6_19_2009","1/5/19",36.634225,-120.382331,4.416666667,2
"1380","6_19_2009","1/5/19",36.634225,-120.382331,4.458333333,1e-04
"1381","6_19_2009","1/5/19",36.634225,-120.382331,4.5,1
"1382","6_19_2009","1/5/19",36.634225,-120.382331,4.541666667,5
"1383","6_19_2009","1/5/19",36.634225,-120.382331,4.583333333,6
"1384","6_19_2009","1/5/19",36.634225,-120.382331,4.625,3
"1385","6_19_2009","1/5/19",36.634225,-120.382331,4.666666667,1
"1386","6_19_2009","1/5/19",36.634225,-120.382331,4.708333333,3
"1387","6_19_2009","1/5/19",36.634225,-120.382331,4.75,6
"1388","6_19_2009","1/5/19",36.634225,-120.382331,4.791666667,5
"1389","6_19_2009","1/5/19",36.634225,-120.382331,4.833333333,7
"1390","6_19_2009","1/5/19",36.634225,-120.382331,4.875,14
"1391","6_19_2009","1/5/19",36.634225,-120.382331,4.916666667,14
"1392","6_19_2009","1/5/19",36.634225,-120.382331,4.958333333,9
"1393","6_19_2009","1/6/19",36.634225,-120.382331,5,11
"1394","6_19_2009","1/6/19",36.634225,-120.382331,5.041666667,7
"1395","6_19_2009","1/6/19",36.634225,-120.382331,5.083333333,2
"1396","6_19_2009","1/6/19",36.634225,-120.382331,5.125,2
"1397","6_19_2009","1/6/19",36.634225,-120.382331,5.166666667,4
"1398","6_19_2009","1/6/19",36.634225,-120.382331,5.208333333,2
"1399","6_19_2009","1/6/19",36.634225,-120.382331,5.25,3
"1400","6_19_2009","1/6/19",36.634225,-120.382331,5.291666667,3
"1401","6_19_2009","1/6/19",36.634225,-120.382331,5.333333333,2
"1402","6_19_2009","1/6/19",36.634225,-120.382331,5.375,1
"1403","6_19_2009","1/6/19",36.634225,-120.382331,5.416666667,7
"1404","6_19_2009","1/6/19",36.634225,-120.382331,5.458333333,6
"1405","6_19_2009","1/6/19",36.634225,-120.382331,5.5,5
"1406","6_19_2009","1/6/19",36.634225,-120.382331,5.541666667,2
"1407","6_19_2009","1/6/19",36.634225,-120.382331,5.583333333,3
"1408","6_19_2009","1/6/19",36.634225,-120.382331,5.625,3
"1409","6_19_2009","1/6/19",36.634225,-120.382331,5.666666667,5
"1410","6_19_2009","1/6/19",36.634225,-120.382331,5.708333333,7
"1411","6_19_2009","1/6/19",36.634225,-120.382331,5.75,6
"1412","6_19_2009","1/6/19",36.634225,-120.382331,5.791666667,4
"1413","6_19_2009","1/6/19",36.634225,-120.382331,5.833333333,1
"1414","6_19_2009","1/6/19",36.634225,-120.382331,5.875,1
"1415","6_19_2009","1/6/19",36.634225,-120.382331,5.916666667,3
"1416","6_19_2009","1/6/19",36.634225,-120.382331,5.958333333,4
"1417","6_19_2009","1/7/19",36.634225,-120.382331,6,3
"1418","6_19_2009","1/7/19",36.634225,-120.382331,6.041666667,2
"1419","6_19_2009","1/7/19",36.634225,-120.382331,6.083333333,2
"1420","6_19_2009","1/7/19",36.634225,-120.382331,6.125,2
"1421","6_19_2009","1/7/19",36.634225,-120.382331,6.166666667,4
"1422","6_19_2009","1/7/19",36.634225,-120.382331,6.208333333,3
"1423","6_19_2009","1/7/19",36.634225,-120.382331,6.25,1e-04
"1424","6_19_2009","1/7/19",36.634225,-120.382331,6.291666667,1e-04
"1425","6_19_2009","1/7/19",36.634225,-120.382331,6.333333333,4
"1426","6_19_2009","1/7/19",36.634225,-120.382331,6.375,2
"1427","6_19_2009","1/7/19",36.634225,-120.382331,6.416666667,2
"1428","6_19_2009","1/7/19",36.634225,-120.382331,6.458333333,1
"1429","6_19_2009","1/7/19",36.634225,-120.382331,6.5,1e-04
"1430","6_19_2009","1/7/19",36.634225,-120.382331,6.625,26
"1431","6_19_2009","1/7/19",36.634225,-120.382331,6.666666667,10
"1432","6_19_2009","1/7/19",36.634225,-120.382331,6.708333333,8
"1433","6_19_2009","1/7/19",36.634225,-120.382331,6.75,5
"1434","6_19_2009","1/7/19",36.634225,-120.382331,6.791666667,7
"1435","6_19_2009","1/7/19",36.634225,-120.382331,6.833333333,6
"1436","6_19_2009","1/7/19",36.634225,-120.382331,6.875,4
"1437","6_19_2009","1/7/19",36.634225,-120.382331,6.916666667,3
"1438","6_19_2009","1/7/19",36.634225,-120.382331,6.958333333,4
"1439","6_27_2","1/1/19",37.360684,-118.330783,0,0.5
"1440","6_27_2","1/1/19",37.360684,-118.330783,0.041666667,0.5
"1441","6_27_2","1/1/19",37.360684,-118.330783,0.083333333,0.5
"1442","6_27_2","1/1/19",37.360684,-118.330783,0.125,0.5
"1443","6_27_2","1/1/19",37.360684,-118.330783,0.166666667,0.5
"1444","6_27_2","1/1/19",37.360684,-118.330783,0.208333333,0.5
"1445","6_27_2","1/1/19",37.360684,-118.330783,0.25,0.6
"1446","6_27_2","1/1/19",37.360684,-118.330783,0.291666667,0.6
"1447","6_27_2","1/1/19",37.360684,-118.330783,0.333333333,0.6
"1448","6_27_2","1/1/19",37.360684,-118.330783,0.375,0.6
"1449","6_27_2","1/1/19",37.360684,-118.330783,0.416666667,0.5
"1450","6_27_2","1/1/19",37.360684,-118.330783,0.458333333,0.6
"1451","6_27_2","1/1/19",37.360684,-118.330783,0.5,0.6
"1452","6_27_2","1/1/19",37.360684,-118.330783,0.541666667,0.7
"1453","6_27_2","1/1/19",37.360684,-118.330783,0.583333333,1
"1454","6_27_2","1/1/19",37.360684,-118.330783,0.625,1
"1455","6_27_2","1/1/19",37.360684,-118.330783,0.666666667,1.2
"1456","6_27_2","1/1/19",37.360684,-118.330783,0.708333333,0.9
"1457","6_27_2","1/1/19",37.360684,-118.330783,0.75,0.7
"1458","6_27_2","1/1/19",37.360684,-118.330783,0.791666667,0.5
"1459","6_27_2","1/1/19",37.360684,-118.330783,0.833333333,0.5
"1460","6_27_2","1/1/19",37.360684,-118.330783,0.875,0.4
"1461","6_27_2","1/1/19",37.360684,-118.330783,0.916666667,0.4
"1462","6_27_2","1/1/19",37.360684,-118.330783,0.958333333,0.7
"1463","6_27_2","1/2/19",37.360684,-118.330783,1,0.7
"1464","6_27_2","1/2/19",37.360684,-118.330783,1.041666667,0.6
"1465","6_27_2","1/2/19",37.360684,-118.330783,1.083333333,0.5
"1466","6_27_2","1/2/19",37.360684,-118.330783,1.125,0.7
"1467","6_27_2","1/2/19",37.360684,-118.330783,1.166666667,0.9
"1468","6_27_2","1/2/19",37.360684,-118.330783,1.208333333,0.5
"1469","6_27_2","1/2/19",37.360684,-118.330783,1.25,0.5
"1470","6_27_2","1/2/19",37.360684,-118.330783,1.291666667,0.6
"1471","6_27_2","1/2/19",37.360684,-118.330783,1.333333333,0.5
"1472","6_27_2","1/2/19",37.360684,-118.330783,1.375,0.3
"1473","6_27_2","1/2/19",37.360684,-118.330783,1.416666667,0.2
"1474","6_27_2","1/2/19",37.360684,-118.330783,1.458333333,0.2
"1475","6_27_2","1/2/19",37.360684,-118.330783,1.5,0.3
"1476","6_27_2","1/2/19",37.360684,-118.330783,1.541666667,0.3
"1477","6_27_2","1/2/19",37.360684,-118.330783,1.583333333,0.6
"1478","6_27_2","1/2/19",37.360684,-118.330783,1.625,0.5
"1479","6_27_2","1/2/19",37.360684,-118.330783,1.666666667,0.5
"1480","6_27_2","1/2/19",37.360684,-118.330783,1.708333333,0.5
"1481","6_27_2","1/2/19",37.360684,-118.330783,1.75,1.3
"1482","6_27_2","1/2/19",37.360684,-118.330783,1.791666667,2
"1483","6_27_2","1/2/19",37.360684,-118.330783,1.833333333,1.8
"1484","6_27_2","1/2/19",37.360684,-118.330783,1.875,1.8
"1485","6_27_2","1/2/19",37.360684,-118.330783,1.916666667,3.8
"1486","6_27_2","1/2/19",37.360684,-118.330783,1.958333333,3.7
"1487","6_27_2","1/3/19",37.360684,-118.330783,2,2.3
"1488","6_27_2","1/3/19",37.360684,-118.330783,2.041666667,2.3
"1489","6_27_2","1/3/19",37.360684,-118.330783,2.083333333,2
"1490","6_27_2","1/3/19",37.360684,-118.330783,2.125,2.3
"1491","6_27_2","1/3/19",37.360684,-118.330783,2.166666667,1.8
"1492","6_27_2","1/3/19",37.360684,-118.330783,2.208333333,2.6
"1493","6_27_2","1/3/19",37.360684,-118.330783,2.25,2.7
"1494","6_27_2","1/3/19",37.360684,-118.330783,2.291666667,2.1
"1495","6_27_2","1/3/19",37.360684,-118.330783,2.333333333,1.8
"1496","6_27_2","1/3/19",37.360684,-118.330783,2.375,1.1
"1497","6_27_2","1/3/19",37.360684,-118.330783,2.416666667,1
"1498","6_27_2","1/3/19",37.360684,-118.330783,2.458333333,1.4
"1499","6_27_2","1/3/19",37.360684,-118.330783,2.5,0.8
"1500","6_27_2","1/3/19",37.360684,-118.330783,2.541666667,0.6
"1501","6_27_2","1/3/19",37.360684,-118.330783,2.583333333,1
"1502","6_27_2","1/3/19",37.360684,-118.330783,2.625,1.2
"1503","6_27_2","1/3/19",37.360684,-118.330783,2.666666667,2.1
"1504","6_27_2","1/3/19",37.360684,-118.330783,2.708333333,3.4
"1505","6_27_2","1/3/19",37.360684,-118.330783,2.75,3.1
"1506","6_27_2","1/3/19",37.360684,-118.330783,2.791666667,2.6
"1507","6_27_2","1/3/19",37.360684,-118.330783,2.833333333,2.3
"1508","6_27_2","1/3/19",37.360684,-118.330783,2.875,4.9
"1509","6_27_2","1/3/19",37.360684,-118.330783,2.916666667,3.8
"1510","6_27_2","1/3/19",37.360684,-118.330783,2.958333333,4.3
"1511","6_27_2","1/4/19",37.360684,-118.330783,3,3.3
"1512","6_27_2","1/4/19",37.360684,-118.330783,3.041666667,3.2
"1513","6_27_2","1/4/19",37.360684,-118.330783,3.083333333,2.9
"1514","6_27_2","1/4/19",37.360684,-118.330783,3.125,3.7
"1515","6_27_2","1/4/19",37.360684,-118.330783,3.166666667,3.6
"1516","6_27_2","1/4/19",37.360684,-118.330783,3.208333333,3.8
"1517","6_27_2","1/4/19",37.360684,-118.330783,3.25,2.9
"1518","6_27_2","1/4/19",37.360684,-118.330783,3.291666667,2.7
"1519","6_27_2","1/4/19",37.360684,-118.330783,3.333333333,2.5
"1520","6_27_2","1/4/19",37.360684,-118.330783,3.375,1.9
"1521","6_27_2","1/4/19",37.360684,-118.330783,3.416666667,1.5
"1522","6_27_2","1/4/19",37.360684,-118.330783,3.458333333,1.5
"1523","6_27_2","1/4/19",37.360684,-118.330783,3.5,1.3
"1524","6_27_2","1/4/19",37.360684,-118.330783,3.541666667,1.2
"1525","6_27_2","1/4/19",37.360684,-118.330783,3.583333333,1
"1526","6_27_2","1/4/19",37.360684,-118.330783,3.625,1.1
"1527","6_27_2","1/4/19",37.360684,-118.330783,3.666666667,1.8
"1528","6_27_2","1/4/19",37.360684,-118.330783,3.708333333,2.1
"1529","6_27_2","1/4/19",37.360684,-118.330783,3.75,3.3
"1530","6_27_2","1/4/19",37.360684,-118.330783,3.791666667,4.7
"1531","6_27_2","1/4/19",37.360684,-118.330783,3.833333333,5.4
"1532","6_27_2","1/4/19",37.360684,-118.330783,3.875,4.3
"1533","6_27_2","1/4/19",37.360684,-118.330783,3.916666667,3.9
"1534","6_27_2","1/4/19",37.360684,-118.330783,3.958333333,3.7
"1535","6_27_2","1/5/19",37.360684,-118.330783,4,4
"1536","6_27_2","1/5/19",37.360684,-118.330783,4.041666667,3.8
"1537","6_27_2","1/5/19",37.360684,-118.330783,4.083333333,3.5
"1538","6_27_2","1/5/19",37.360684,-118.330783,4.125,3.1
"1539","6_27_2","1/5/19",37.360684,-118.330783,4.166666667,2.5
"1540","6_27_2","1/5/19",37.360684,-118.330783,4.208333333,2.9
"1541","6_27_2","1/5/19",37.360684,-118.330783,4.25,2.3
"1542","6_27_2","1/5/19",37.360684,-118.330783,4.291666667,2.1
"1543","6_27_2","1/5/19",37.360684,-118.330783,4.333333333,1.9
"1544","6_27_2","1/5/19",37.360684,-118.330783,4.375,1.4
"1545","6_27_2","1/5/19",37.360684,-118.330783,4.416666667,1.5
"1546","6_27_2","1/5/19",37.360684,-118.330783,4.458333333,1.8
"1547","6_27_2","1/5/19",37.360684,-118.330783,4.5,2.1
"1548","6_27_2","1/5/19",37.360684,-118.330783,4.541666667,2.7
"1549","6_27_2","1/5/19",37.360684,-118.330783,4.583333333,7.9
"1550","6_27_2","1/5/19",37.360684,-118.330783,4.625,12.6
"1551","6_27_2","1/5/19",37.360684,-118.330783,4.666666667,5.5
"1552","6_27_2","1/5/19",37.360684,-118.330783,4.708333333,4.7
"1553","6_27_2","1/5/19",37.360684,-118.330783,4.75,4.2
"1554","6_27_2","1/5/19",37.360684,-118.330783,4.791666667,4.3
"1555","6_27_2","1/5/19",37.360684,-118.330783,4.833333333,4.5
"1556","6_27_2","1/5/19",37.360684,-118.330783,4.875,4.1
"1557","6_27_2","1/5/19",37.360684,-118.330783,4.916666667,3.5
"1558","6_27_2","1/5/19",37.360684,-118.330783,4.958333333,3.8
"1559","6_27_2","1/6/19",37.360684,-118.330783,5,4
"1560","6_27_2","1/6/19",37.360684,-118.330783,5.041666667,3.8
"1561","6_27_2","1/6/19",37.360684,-118.330783,5.083333333,4.2
"1562","6_27_2","1/6/19",37.360684,-118.330783,5.125,4.4
"1563","6_27_2","1/6/19",37.360684,-118.330783,5.166666667,4.6
"1564","6_27_2","1/6/19",37.360684,-118.330783,5.208333333,4.7
"1565","6_27_2","1/6/19",37.360684,-118.330783,5.25,4.6
"1566","6_27_2","1/6/19",37.360684,-118.330783,5.291666667,4.7
"1567","6_27_2","1/6/19",37.360684,-118.330783,5.333333333,5
"1568","6_27_2","1/6/19",37.360684,-118.330783,5.375,4.7
"1569","6_27_2","1/6/19",37.360684,-118.330783,5.416666667,3.6
"1570","6_27_2","1/6/19",37.360684,-118.330783,5.458333333,2.3
"1571","6_27_2","1/6/19",37.360684,-118.330783,5.5,2.2
"1572","6_27_2","1/6/19",37.360684,-118.330783,5.541666667,3.1
"1573","6_27_2","1/6/19",37.360684,-118.330783,5.583333333,2.7
"1574","6_27_2","1/6/19",37.360684,-118.330783,5.625,1.7
"1575","6_27_2","1/6/19",37.360684,-118.330783,5.666666667,1.3
"1576","6_27_2","1/6/19",37.360684,-118.330783,5.708333333,1.6
"1577","6_27_2","1/6/19",37.360684,-118.330783,5.75,2.9
"1578","6_27_2","1/6/19",37.360684,-118.330783,5.791666667,2.7
"1579","6_27_2","1/6/19",37.360684,-118.330783,5.833333333,2.6
"1580","6_27_2","1/6/19",37.360684,-118.330783,5.875,1.7
"1581","6_27_2","1/6/19",37.360684,-118.330783,5.916666667,1.3
"1582","6_27_2","1/6/19",37.360684,-118.330783,5.958333333,0.7
"1583","6_27_2","1/7/19",37.360684,-118.330783,6,0.9
"1584","6_27_2","1/7/19",37.360684,-118.330783,6.041666667,1.5
"1585","6_27_2","1/7/19",37.360684,-118.330783,6.083333333,1.6
"1586","6_27_2","1/7/19",37.360684,-118.330783,6.125,1.9
"1587","6_27_2","1/7/19",37.360684,-118.330783,6.166666667,1.2
"1588","6_27_2","1/7/19",37.360684,-118.330783,6.208333333,0.9
"1589","6_27_2","1/7/19",37.360684,-118.330783,6.25,0.8
"1590","6_27_2","1/7/19",37.360684,-118.330783,6.291666667,0.8
"1591","6_27_2","1/7/19",37.360684,-118.330783,6.333333333,1.1
"1592","6_27_2","1/7/19",37.360684,-118.330783,6.375,0.8
"1593","6_27_2","1/7/19",37.360684,-118.330783,6.416666667,1.3
"1594","6_27_2","1/7/19",37.360684,-118.330783,6.458333333,2.2
"1595","6_27_2","1/7/19",37.360684,-118.330783,6.5,2.1
"1596","6_27_2","1/7/19",37.360684,-118.330783,6.541666667,1.9
"1597","6_27_2","1/7/19",37.360684,-118.330783,6.583333333,2
"1598","6_27_2","1/7/19",37.360684,-118.330783,6.625,1.9
"1599","6_27_2","1/7/19",37.360684,-118.330783,6.666666667,2.6
"1600","6_27_2","1/7/19",37.360684,-118.330783,6.708333333,2.4
"1601","6_27_2","1/7/19",37.360684,-118.330783,6.75,3
"1602","6_27_2","1/7/19",37.360684,-118.330783,6.791666667,3.8
"1603","6_27_2","1/7/19",37.360684,-118.330783,6.833333333,3.9
"1604","6_27_2","1/7/19",37.360684,-118.330783,6.875,3.8
"1605","6_27_2","1/7/19",37.360684,-118.330783,6.916666667,3.6
"1606","6_27_2","1/7/19",37.360684,-118.330783,6.958333333,3.6
"1607","6_27_1003","1/1/19",36.487823,-117.871036,0,14.2
"1608","6_27_1003","1/1/19",36.487823,-117.871036,0.041666667,16.8
"1609","6_27_1003","1/1/19",36.487823,-117.871036,0.083333333,15.2
"1610","6_27_1003","1/1/19",36.487823,-117.871036,0.125,21.9
"1611","6_27_1003","1/1/19",36.487823,-117.871036,0.166666667,14.6
"1612","6_27_1003","1/1/19",36.487823,-117.871036,0.208333333,25.2
"1613","6_27_1003","1/1/19",36.487823,-117.871036,0.25,42.1
"1614","6_27_1003","1/1/19",36.487823,-117.871036,0.291666667,30.9
"1615","6_27_1003","1/1/19",36.487823,-117.871036,0.333333333,16.9
"1616","6_27_1003","1/1/19",36.487823,-117.871036,0.375,44.9
"1617","6_27_1003","1/1/19",36.487823,-117.871036,0.416666667,70.1
"1618","6_27_1003","1/1/19",36.487823,-117.871036,0.458333333,39.1
"1619","6_27_1003","1/1/19",36.487823,-117.871036,0.5,15.8
"1620","6_27_1003","1/1/19",36.487823,-117.871036,0.541666667,12.6
"1621","6_27_1003","1/1/19",36.487823,-117.871036,0.583333333,26.7
"1622","6_27_1003","1/1/19",36.487823,-117.871036,0.625,28.8
"1623","6_27_1003","1/1/19",36.487823,-117.871036,0.666666667,5.6
"1624","6_27_1003","1/1/19",36.487823,-117.871036,0.708333333,5
"1625","6_27_1003","1/1/19",36.487823,-117.871036,0.75,1.9
"1626","6_27_1003","1/1/19",36.487823,-117.871036,0.791666667,6.8
"1627","6_27_1003","1/1/19",36.487823,-117.871036,0.833333333,1
"1628","6_27_1003","1/1/19",36.487823,-117.871036,0.875,1.8
